"account_id","open_date","statement_frequency","district_name","num_customers","credit_cards","loan","loan_amount","loan_payments","loan_term","loan_status","loan_default","max_withdrawal","min_withdrawal","cc_payments","max_balance","min_balance"
1259,"1997-04-12","monthly","Olomouc",2,0,FALSE,NA,NA,NA,NA,NA,22008,36,54,48740,500
1260,"1996-11-17","monthly","Kolin",2,0,FALSE,NA,NA,NA,NA,NA,20858,50,59,54472,200
1261,"1995-03-18","monthly","Usti nad Orlici",1,1,FALSE,NA,NA,NA,NA,NA,34359,48,60,103222,1000
1262,"1997-01-19","monthly","Rokycany",1,0,FALSE,NA,NA,NA,NA,NA,6747,42,129,36952,400
1264,"1997-02-16","monthly","Hl.m. Praha",2,1,FALSE,NA,NA,NA,NA,NA,25229,45,59,80128,900
1265,"1996-02-25","monthly","Semily",1,0,FALSE,NA,NA,NA,NA,NA,6797,23,66,45137,300
1266,"1996-07-01","monthly","Hodonin",2,0,FALSE,NA,NA,NA,NA,NA,31006,62,98,70874,1100
1267,"1996-08-05","monthly","Hradec Kralove",1,1,FALSE,NA,NA,NA,NA,NA,28733,61,140,73525,400
1268,"1993-07-25","monthly","Ostrava - mesto",1,0,FALSE,NA,NA,NA,NA,NA,9000,14,112,55301,800
1269,"1994-03-28","monthly","Usti nad Orlici",1,0,FALSE,NA,NA,NA,NA,NA,18194,11,147,58412,400
1271,"1996-06-18","monthly","Pelhrimov",1,0,FALSE,NA,NA,NA,NA,NA,9288,26,47,34546,1000
1273,"1994-03-25","monthly","Litomerice",2,1,FALSE,NA,NA,NA,NA,NA,30728,22,182,93513,500
1275,"1996-06-26","monthly","Ceska Lipa",1,0,FALSE,NA,NA,NA,NA,NA,5447,23,33,36774,300
1276,"1993-01-07","monthly","Liberec",1,0,FALSE,NA,NA,NA,NA,NA,10600,23,71,47374,400
1277,"1993-06-20","monthly","Tachov",2,0,FALSE,NA,NA,NA,NA,NA,6248,36,34,31462,1000
1279,"1997-10-13","monthly","Plzen - sever",2,0,FALSE,NA,NA,NA,NA,NA,5381,46,126,29049,1000
1280,"1995-05-03","monthly","Karvina",1,0,FALSE,NA,NA,NA,NA,NA,5122,19,41,55668,600
1281,"1997-04-14","monthly","Mlada Boleslav",1,0,FALSE,NA,NA,NA,NA,NA,21086,54,48,103556,1100
1284,"1997-07-02","monthly","Brno - venkov",1,0,TRUE,52512,4376,12,"C",FALSE,49972,11,61,120420,1000
1285,"1993-06-04","monthly","Znojmo",1,0,FALSE,NA,NA,NA,NA,NA,28558,80,63,67301,300
1287,"1995-03-04","monthly","Jablonec n. Nisou",1,0,FALSE,NA,NA,NA,NA,NA,31569,73,115,101835,600
1288,"1993-11-27","monthly","Praha - zapad",1,0,FALSE,NA,NA,NA,NA,NA,6059,16,34,33701,600
1289,"1996-07-07","monthly","Olomouc",1,0,FALSE,NA,NA,NA,NA,NA,35012,58,34,93436,500
1291,"1994-07-04","monthly","Hl.m. Praha",1,0,FALSE,NA,NA,NA,NA,NA,4821,18,100,33091,600
1292,"1994-09-03","monthly","Beroun",1,0,FALSE,NA,NA,NA,NA,NA,17829,31,86,78251,1100
1293,"1996-09-03","monthly","Teplice",1,0,FALSE,NA,NA,NA,NA,NA,34482,56,95,76987,800
1294,"1994-11-27","monthly","Novy Jicin",1,0,FALSE,NA,NA,NA,NA,NA,21654,16,143,63568,300
1295,"1994-10-28","monthly","Cesky Krumlov",2,0,FALSE,NA,NA,NA,NA,NA,10600,9,49,33509,600
1296,"1996-12-02","monthly","Svitavy",1,0,FALSE,NA,NA,NA,NA,NA,5020,14,44,35638,800
1297,"1993-07-27","monthly","Karvina",1,0,FALSE,NA,NA,NA,NA,NA,30767,19,44,111189,400
1298,"1996-01-20","monthly","Melnik",1,0,FALSE,NA,NA,NA,NA,NA,18669,33,91,55965,400
1299,"1993-06-21","monthly","Hl.m. Praha",1,0,FALSE,NA,NA,NA,NA,NA,8400,19,167,31368,200
1301,"1994-09-15","monthly","Pisek",1,0,FALSE,NA,NA,NA,NA,NA,46251,5,53,68620,600
1302,"1993-11-21","monthly","Brno - venkov",1,0,FALSE,NA,NA,NA,NA,NA,6090,44,82,36916,800
1303,"1997-09-08","monthly","Cheb",1,0,FALSE,NA,NA,NA,NA,NA,8103,21,51,46502,1100
1304,"1996-04-27","monthly","Teplice",1,1,FALSE,NA,NA,NA,NA,NA,47207,13,109,131152,400
1305,"1993-08-25","monthly","Hodonin",1,1,FALSE,NA,NA,NA,NA,NA,15358,18,205,124052,400
1306,"1995-03-22","monthly","Hl.m. Praha",1,0,FALSE,NA,NA,NA,NA,NA,25574,31,129,56898,600
1307,"1994-12-05","monthly","Breclav",1,0,FALSE,NA,NA,NA,NA,NA,10200,19,56,36036,500
1308,"1996-09-25","monthly","Brno - mesto",1,0,FALSE,NA,NA,NA,NA,NA,5119,4,116,35251,400
1309,"1995-04-15","monthly","Hl.m. Praha",2,1,FALSE,NA,NA,NA,NA,NA,59296,78,75,114386,1000
1310,"1996-02-22","monthly","Hl.m. Praha",2,0,FALSE,NA,NA,NA,NA,NA,11500,23,51,36978,1100
1311,"1996-01-03","monthly","Prostejov",1,0,FALSE,NA,NA,NA,NA,NA,21510,29,142,46922,500
1312,"1994-10-15","monthly","Cheb",1,0,FALSE,NA,NA,NA,NA,NA,5735,64,33,38562,400
1313,"1997-10-01","monthly","Jicin",1,0,FALSE,NA,NA,NA,NA,NA,47546,2,70,165716,200
1314,"1993-12-03","monthly","Rychnov nad Kneznou",2,1,FALSE,NA,NA,NA,NA,NA,24996,93,125,83815,600
1315,"1995-04-17","monthly","Rakovnik",1,0,FALSE,NA,NA,NA,NA,NA,14112,36,131,53474,900
1316,"1996-12-13","monthly","Havlickuv Brod",1,0,FALSE,NA,NA,NA,NA,NA,2973,41,62,20754,300
1317,"1994-02-18","monthly","Breclav",1,0,FALSE,NA,NA,NA,NA,NA,6732,50,68,38887,1100
1318,"1997-12-22","monthly","Breclav",2,0,TRUE,185544,5154,36,"C",FALSE,29159,36,42,70888,200
1320,"1996-11-18","monthly","Jihlava",1,0,FALSE,NA,NA,NA,NA,NA,20235,50,114,58757,1000
1321,"1997-03-27","monthly","Prostejov",1,0,FALSE,NA,NA,NA,NA,NA,9600,10,52,34262,200
1322,"1993-07-05","monthly","Pelhrimov",1,0,FALSE,NA,NA,NA,NA,NA,4435,16,59,31305,200
1323,"1996-05-20","monthly","Hradec Kralove",2,0,FALSE,NA,NA,NA,NA,NA,31538,47,50,85936,600
1324,"1996-11-05","monthly","Havlickuv Brod",1,0,FALSE,NA,NA,NA,NA,NA,27380,62,140,75712,300
1325,"1996-08-08","monthly","Plzen - mesto",2,0,FALSE,NA,NA,NA,NA,NA,3193,10,58,24549,300
1326,"1996-11-11","monthly","Usti nad Orlici",1,0,FALSE,NA,NA,NA,NA,NA,10400,51,93,33782,800
1327,"1994-08-24","monthly","Znojmo",1,0,FALSE,NA,NA,NA,NA,NA,49845,14,97,91930,400
1328,"1996-05-04","monthly","Mlada Boleslav",1,1,FALSE,NA,NA,NA,NA,NA,48747,108,88,112300,1100
1329,"1996-09-16","monthly","Blansko",1,0,TRUE,23520,1960,12,"A",FALSE,17642,37,148,44667,500
1330,"1996-10-22","monthly","Frydek - Mistek",1,1,FALSE,NA,NA,NA,NA,NA,49868,30,46,133568,-9373
1331,"1995-01-03","monthly","Kromeriz",2,0,FALSE,NA,NA,NA,NA,NA,16185,34,76,60793,600
1332,"1993-03-25","monthly","Kromeriz",1,0,FALSE,NA,NA,NA,NA,NA,33503,21,127,116646,300
1333,"1994-09-29","monthly","Tabor",2,0,FALSE,NA,NA,NA,NA,NA,14644,6,153,43098,300
1334,"1993-05-14","monthly","Ostrava - mesto",1,0,FALSE,NA,NA,NA,NA,NA,8440,37,78,42323,300
1335,"1995-09-21","monthly","Brno - mesto",2,1,FALSE,NA,NA,NA,NA,NA,22313,27,166,60946,200
1336,"1997-02-26","monthly","Kolin",1,0,FALSE,NA,NA,NA,NA,NA,25656,11,81,57296,300
1337,"1993-09-01","monthly","Cheb",2,0,FALSE,NA,NA,NA,NA,NA,12300,19,117,71903,500
1338,"1993-01-11","monthly","Ostrava - mesto",2,0,FALSE,NA,NA,NA,NA,NA,49419,16,72,157455,400
1339,"1997-07-06","monthly","Sumperk",1,0,FALSE,NA,NA,NA,NA,NA,43645,99,57,103302,900
1340,"1997-10-28","monthly","Usti nad Orlici",1,0,FALSE,NA,NA,NA,NA,NA,10500,9,130,30557,1000
1341,"1995-11-21","monthly","Liberec",1,0,FALSE,NA,NA,NA,NA,NA,3147,11,137,21610,1100
1342,"1997-10-09","monthly","Nymburk",2,0,FALSE,NA,NA,NA,NA,NA,47762,27,136,87446,700
1345,"1993-10-19","monthly","Plzen - sever",1,1,FALSE,NA,NA,NA,NA,NA,34236,43,156,87095,200
1346,"1997-07-01","monthly","Ostrava - mesto",1,0,FALSE,NA,NA,NA,NA,NA,13500,13,99,29869,400
1347,"1996-11-24","monthly","Mlada Boleslav",1,0,FALSE,NA,NA,NA,NA,NA,3100,13,49,16871,500
1348,"1997-11-12","monthly","Brno - venkov",2,0,FALSE,NA,NA,NA,NA,NA,15144,53,118,60347,300
1349,"1996-03-05","monthly","Prerov",1,0,FALSE,NA,NA,NA,NA,NA,6529,23,87,30698,700
1351,"1996-03-29","monthly","Teplice",1,0,FALSE,NA,NA,NA,NA,NA,3341,37,133,32946,300
1352,"1994-09-23","monthly","Hl.m. Praha",2,0,FALSE,NA,NA,NA,NA,NA,37200,32,84,88471,500
1353,"1994-04-21","monthly","Trutnov",2,0,FALSE,NA,NA,NA,NA,NA,24204,27,40,57363,700
1354,"1997-06-21","monthly","Tachov",1,0,FALSE,NA,NA,NA,NA,NA,4620,29,175,22864,1000
1355,"1997-08-16","monthly","Hl.m. Praha",1,0,FALSE,NA,NA,NA,NA,NA,28419,46,73,72658,1100
1356,"1997-02-01","monthly","Most",1,0,FALSE,NA,NA,NA,NA,NA,11900,11,86,36883,1000
1357,"1995-11-20","monthly","Breclav",1,0,FALSE,NA,NA,NA,NA,NA,8600,21,127,64822,900
1358,"1996-04-21","monthly","Most",2,0,FALSE,NA,NA,NA,NA,NA,8300,20,8,58737,500
1359,"1993-12-02","monthly","Mlada Boleslav",1,0,FALSE,NA,NA,NA,NA,NA,14200,3,104,71696,600
1360,"1994-08-14","monthly","Novy Jicin",2,1,FALSE,NA,NA,NA,NA,NA,47370,4,35,100726,700
1361,"1996-12-09","monthly","Nachod",1,0,FALSE,NA,NA,NA,NA,NA,31514,66,35,69347,1100
1362,"1996-12-19","monthly","Hl.m. Praha",1,0,FALSE,NA,NA,NA,NA,NA,37691,57,52,110286,1000
1363,"1997-03-23","monthly","Praha - zapad",1,0,FALSE,NA,NA,NA,NA,NA,34976,35,125,78381,1000
1365,"1996-03-15","monthly","Havlickuv Brod",1,0,FALSE,NA,NA,NA,NA,NA,10000,33,34,71921,300
1366,"1993-02-24","monthly","Prostejov",2,0,FALSE,NA,NA,NA,NA,NA,11439,11,67,41307,900
1367,"1996-08-20","monthly","Ostrava - mesto",1,0,FALSE,NA,NA,NA,NA,NA,18028,30,152,47715,800
1368,"1996-12-12","monthly","Domazlice",1,0,FALSE,NA,NA,NA,NA,NA,38522,34,98,133421,1100
1369,"1996-03-23","monthly","Ceska Lipa",1,0,FALSE,NA,NA,NA,NA,NA,17422,25,135,59593,400
1370,"1996-09-25","monthly","Usti nad Orlici",1,0,FALSE,NA,NA,NA,NA,NA,5800,85,32,49366,600
1371,"1994-04-27","monthly","Hl.m. Praha",1,0,FALSE,NA,NA,NA,NA,NA,4611,57,81,28667,400
1372,"1993-03-16","monthly","Hl.m. Praha",1,0,FALSE,NA,NA,NA,NA,NA,44758,31,78,111312,300
1373,"1993-06-12","monthly","Pardubice",1,0,FALSE,NA,NA,NA,NA,NA,2962,2,96,25193,500
1374,"1996-09-26","monthly","Blansko",1,0,TRUE,389136,8107,48,"C",FALSE,72966,29,52,126404,700
1375,"1994-04-27","monthly","Prachatice",2,0,TRUE,45336,1889,24,"A",FALSE,30436,16,45,93209,800
1376,"1995-09-20","monthly","Zlin",1,0,FALSE,NA,NA,NA,NA,NA,4097,53,170,32149,700
1377,"1996-09-25","monthly","Hl.m. Praha",1,0,FALSE,NA,NA,NA,NA,NA,3432,34,67,20969,300
1378,"1993-03-04","monthly","Kromeriz",1,1,FALSE,NA,NA,NA,NA,NA,36628,65,130,114101,1100
1379,"1997-10-01","monthly","Pardubice",1,1,FALSE,NA,NA,NA,NA,NA,15645,34,80,50332,700
1380,"1996-02-19","monthly","Blansko",1,0,FALSE,NA,NA,NA,NA,NA,35768,37,175,85744,1100
1381,"1993-11-01","monthly","Hodonin",1,0,FALSE,NA,NA,NA,NA,NA,4058,18,14,28999,1000
1382,"1993-08-03","monthly","Rychnov nad Kneznou",1,0,FALSE,NA,NA,NA,NA,NA,3089,10,82,25243,800
1383,"1996-04-15","monthly","Praha - zapad",1,0,FALSE,NA,NA,NA,NA,NA,6909,72,109,50913,1000
1385,"1997-05-08","monthly","Blansko",2,0,FALSE,NA,NA,NA,NA,NA,26022,52,39,79028,1000
1387,"1997-01-01","monthly","Bruntal",1,0,FALSE,NA,NA,NA,NA,NA,15300,2,70,48892,1100
1388,"1994-05-02","monthly","Rokycany",1,1,FALSE,NA,NA,NA,NA,NA,31830,65,70,78299,700
1389,"1997-08-05","monthly","Chomutov",1,0,TRUE,125472,5228,24,"C",FALSE,48868,30,82,117375,800
1390,"1996-12-30","monthly","Jesenik",1,0,FALSE,NA,NA,NA,NA,NA,16107,8,106,47088,400
1391,"1996-12-21","monthly","Cesky Krumlov",2,0,FALSE,NA,NA,NA,NA,NA,24226,29,28,59291,600
1392,"1993-04-28","monthly","Prostejov",1,0,FALSE,NA,NA,NA,NA,NA,34768,14,114,124909,700
1393,"1996-11-24","monthly","Hl.m. Praha",1,0,FALSE,NA,NA,NA,NA,NA,11822,18,121,49045,600
1394,"1994-12-27","monthly","Ceska Lipa",1,0,FALSE,NA,NA,NA,NA,NA,6341,70,70,67266,600
1395,"1995-11-21","monthly","Hl.m. Praha",1,0,FALSE,NA,NA,NA,NA,NA,13700,23,121,51689,300
1396,"1996-06-26","monthly","Nachod",1,1,FALSE,NA,NA,NA,NA,NA,47440,75,60,128388,400
1397,"1993-03-22","monthly","Pelhrimov",1,1,FALSE,NA,NA,NA,NA,NA,25917,32,91,62010,700
1398,"1994-08-18","monthly","Uherske Hradiste",1,0,FALSE,NA,NA,NA,NA,NA,13400,6,61,48271,1000
1399,"1996-05-20","monthly","Jicin",2,0,FALSE,NA,NA,NA,NA,NA,13083,33,51,46881,800
1401,"1993-08-12","monthly","Hl.m. Praha",1,0,FALSE,NA,NA,NA,NA,NA,6850,61,134,51101,300
1402,"1993-03-26","monthly","Ostrava - mesto",1,0,FALSE,NA,NA,NA,NA,NA,13509,13,143,50569,400
1403,"1995-11-02","monthly","Pelhrimov",1,0,FALSE,NA,NA,NA,NA,NA,23314,39,65,54577,1000
1405,"1996-06-04","monthly","Blansko",1,0,FALSE,NA,NA,NA,NA,NA,11100,13,68,45833,400
1406,"1994-03-04","monthly","Svitavy",1,0,FALSE,NA,NA,NA,NA,NA,4141,16,139,33217,200
1408,"1996-09-07","monthly","Praha - vychod",2,1,FALSE,NA,NA,NA,NA,NA,55320,98,95,123851,200
1410,"1993-09-11","monthly","Ostrava - mesto",1,0,FALSE,NA,NA,NA,NA,NA,31192,53,139,109922,500
1411,"1993-07-09","monthly","Brno - mesto",1,0,FALSE,NA,NA,NA,NA,NA,20494,61,72,111266,600
1412,"1993-05-18","monthly","Zlin",2,0,FALSE,NA,NA,NA,NA,NA,21431,43,129,58495,1000
1413,"1995-06-07","monthly","Znojmo",1,0,FALSE,NA,NA,NA,NA,NA,21244,71,43,54186,1100
1414,"1995-01-17","monthly","Jihlava",1,0,FALSE,NA,NA,NA,NA,NA,23766,40,69,62180,600
1417,"1994-12-20","monthly","Prerov",1,1,FALSE,NA,NA,NA,NA,NA,36346,46,145,115548,200
1418,"1997-02-09","monthly","Jablonec n. Nisou",1,0,FALSE,NA,NA,NA,NA,NA,15666,27,32,47213,900
1419,"1993-12-22","monthly","Decin",2,0,FALSE,NA,NA,NA,NA,NA,6051,31,126,32613,400
1420,"1995-06-08","monthly","Frydek - Mistek",1,0,FALSE,NA,NA,NA,NA,NA,5202,14,97,42305,900
1421,"1994-10-05","monthly","Novy Jicin",1,0,FALSE,NA,NA,NA,NA,NA,46883,7,136,85739,1100
1422,"1993-04-09","monthly","Frydek - Mistek",1,0,FALSE,NA,NA,NA,NA,NA,5842,61,69,46671,400
1423,"1995-09-08","monthly","Sumperk",2,0,FALSE,NA,NA,NA,NA,NA,8116,26,164,37013,900
1424,"1997-05-20","monthly","Ceska Lipa",1,0,FALSE,NA,NA,NA,NA,NA,26313,45,56,57384,600
1425,"1993-07-06","monthly","Sumperk",1,0,FALSE,NA,NA,NA,NA,NA,14900,24,55,65817,900
1426,"1995-10-27","monthly","Teplice",1,0,FALSE,NA,NA,NA,NA,NA,4022,53,47,27655,200
1427,"1995-10-08","monthly","Pelhrimov",1,0,FALSE,NA,NA,NA,NA,NA,18207,69,61,76860,1000
1429,"1993-07-30","monthly","Hodonin",1,0,FALSE,NA,NA,NA,NA,NA,3250,63,130,33179,1100
1430,"1997-02-13","monthly","Plzen - mesto",1,0,FALSE,NA,NA,NA,NA,NA,13000,500,34,22900,800
1431,"1996-06-11","monthly","Usti nad Labem",2,1,FALSE,NA,NA,NA,NA,NA,40292,4,135,60510,200
1432,"1997-07-19","monthly","Plzen - jih",1,0,FALSE,NA,NA,NA,NA,NA,49008,57,71,99393,1000
1434,"1997-08-08","monthly","Karvina",1,0,FALSE,NA,NA,NA,NA,NA,4847,14,71,24536,200
1435,"1996-12-01","monthly","Hl.m. Praha",1,0,FALSE,NA,NA,NA,NA,NA,33155,111,151,75328,800
1436,"1994-12-07","monthly","Beroun",1,0,FALSE,NA,NA,NA,NA,NA,9000,22,131,53825,500
1437,"1995-01-13","monthly","Svitavy",1,0,FALSE,NA,NA,NA,NA,NA,8200,32,132,32464,1000
1439,"1996-01-27","monthly","Praha - zapad",1,0,FALSE,NA,NA,NA,NA,NA,3183,38,138,21716,700
1440,"1993-09-22","monthly","Brno - venkov",2,0,FALSE,NA,NA,NA,NA,NA,12600,22,121,32004,500
1441,"1994-10-25","monthly","Svitavy",2,0,FALSE,NA,NA,NA,NA,NA,6354,27,53,45210,500
1442,"1993-05-23","monthly","Cheb",1,0,FALSE,NA,NA,NA,NA,NA,27448,34,138,65063,300
1443,"1997-09-27","monthly","Brno - mesto",1,0,FALSE,NA,NA,NA,NA,NA,29751,15,87,63015,700
1444,"1996-06-16","monthly","Karvina",1,0,FALSE,NA,NA,NA,NA,NA,11500,33,78,61180,700
1445,"1996-03-16","monthly","Prostejov",2,0,FALSE,NA,NA,NA,NA,NA,10179,32,67,40016,900
1446,"1995-01-18","monthly","Hodonin",1,1,FALSE,NA,NA,NA,NA,NA,26780,36,48,99182,1100
1447,"1997-02-20","monthly","Znojmo",1,0,TRUE,100080,2085,48,"C",FALSE,18762,22,36,48705,300
1448,"1995-10-07","monthly","Hl.m. Praha",1,0,FALSE,NA,NA,NA,NA,NA,10100,3,42,26516,1100
1449,"1993-08-26","monthly","Jablonec n. Nisou",1,1,FALSE,NA,NA,NA,NA,NA,16000,11,57,63166,800
1450,"1996-04-07","monthly","Vyskov",1,1,FALSE,NA,NA,NA,NA,NA,6496,18,115,53500,400
1451,"1993-06-24","monthly","Zlin",1,0,FALSE,NA,NA,NA,NA,NA,6490,33,150,36594,1000
1452,"1995-09-16","monthly","Jicin",1,0,FALSE,NA,NA,NA,NA,NA,29914,50,68,103890,500
1454,"1997-07-25","monthly","Nachod",1,0,FALSE,NA,NA,NA,NA,NA,12300,200,83,38500,300
1455,"1996-01-03","monthly","Zdar nad Sazavou",2,0,FALSE,NA,NA,NA,NA,NA,9479,9,73,45844,-1179
1456,"1996-04-12","monthly","Nymburk",1,1,FALSE,NA,NA,NA,NA,NA,49939,29,149,151395,1100
1458,"1994-01-03","monthly","Rokycany",1,0,FALSE,NA,NA,NA,NA,NA,24888,44,172,56474,700
1459,"1997-03-26","monthly","Pribram",1,0,FALSE,NA,NA,NA,NA,NA,3186,44,40,20338,900
1460,"1996-11-29","monthly","Brno - mesto",2,0,FALSE,NA,NA,NA,NA,NA,5298,57,91,31495,300
1461,"1996-04-07","monthly","Opava",1,0,FALSE,NA,NA,NA,NA,NA,63256,102,159,125462,800
1463,"1996-09-25","monthly","Ceska Lipa",1,0,FALSE,NA,NA,NA,NA,NA,6700,10,86,37023,1000
1464,"1996-10-21","monthly","Opava",2,0,FALSE,NA,NA,NA,NA,NA,48263,42,63,150867,300
1465,"1995-06-08","monthly","Sokolov",1,0,FALSE,NA,NA,NA,NA,NA,10600,8,115,45003,300
1467,"1994-04-27","monthly","Litomerice",1,1,FALSE,NA,NA,NA,NA,NA,29396,15,142,88107,800
1468,"1993-10-11","monthly","Brno - mesto",1,0,FALSE,NA,NA,NA,NA,NA,3224,48,53,29270,500
1469,"1995-12-15","monthly","Bruntal",1,0,FALSE,NA,NA,NA,NA,NA,6228,58,128,41264,1000
1470,"1994-02-10","monthly","Prachatice",2,0,FALSE,NA,NA,NA,NA,NA,18646,56,91,63311,1100
1471,"1996-07-21","monthly","Hl.m. Praha",1,0,FALSE,NA,NA,NA,NA,NA,27894,28,52,67180,1000
1472,"1995-07-20","monthly","Benesov",1,0,FALSE,NA,NA,NA,NA,NA,13281,33,75,46726,900
1473,"1996-04-16","monthly","Most",2,0,FALSE,NA,NA,NA,NA,NA,2976,41,33,21537,600
1474,"1996-09-14","monthly","Vyskov",1,0,FALSE,NA,NA,NA,NA,NA,4043,63,121,24734,900
1476,"1993-04-26","monthly","Trebic",1,0,FALSE,NA,NA,NA,NA,NA,6411,27,102,34665,200
1477,"1993-02-08","monthly","Hl.m. Praha",1,0,FALSE,NA,NA,NA,NA,NA,3151,10,47,25777,3151
1478,"1996-10-30","monthly","Kolin",1,1,FALSE,NA,NA,NA,NA,NA,47620,5,51,140296,900
1479,"1995-04-04","monthly","Brno - mesto",1,0,FALSE,NA,NA,NA,NA,NA,9600,14,46,34755,700
1481,"1993-01-17","monthly","Cesky Krumlov",1,0,FALSE,NA,NA,NA,NA,NA,3098,27,105,24502,1000
1482,"1996-12-08","monthly","Louny",1,1,FALSE,NA,NA,NA,NA,NA,34614,84,47,84762,500
1483,"1996-01-09","monthly","Praha - vychod",2,0,FALSE,NA,NA,NA,NA,NA,13400,19,91,62651,400
1484,"1996-09-23","monthly","Karvina",1,0,FALSE,NA,NA,NA,NA,NA,6612,79,77,38342,200
1485,"1993-10-03","monthly","Liberec",1,1,FALSE,NA,NA,NA,NA,NA,35130,85,6,178774,1000
1486,"1996-01-15","monthly","Vyskov",1,1,FALSE,NA,NA,NA,NA,NA,35110,55,117,73969,400
1487,"1993-09-10","monthly","Zdar nad Sazavou",1,0,FALSE,NA,NA,NA,NA,NA,3306,10,157,29262,1100
1488,"1997-04-29","monthly","Klatovy",1,0,FALSE,NA,NA,NA,NA,NA,16556,6,142,41614,700
1490,"1996-07-25","monthly","Kolin",2,0,FALSE,NA,NA,NA,NA,NA,49743,26,84,152999,200
1491,"1997-06-11","monthly","Pardubice",1,1,FALSE,NA,NA,NA,NA,NA,20154,50,111,57838,1000
1492,"1996-10-17","monthly","Karlovy Vary",1,0,FALSE,NA,NA,NA,NA,NA,4733,55,60,31499,800
1493,"1993-01-09","monthly","Usti nad Labem",1,0,FALSE,NA,NA,NA,NA,NA,5009,13,30,28795,200
1494,"1997-10-08","monthly","Hl.m. Praha",1,1,FALSE,NA,NA,NA,NA,NA,35505,59,23,84443,900
1495,"1993-11-01","monthly","Liberec",1,1,FALSE,NA,NA,NA,NA,NA,36479,63,35,92882,300
1496,"1995-02-05","monthly","Hodonin",1,0,FALSE,NA,NA,NA,NA,NA,22089,43,137,60020,400
1497,"1993-07-16","monthly","Hl.m. Praha",1,0,FALSE,NA,NA,NA,NA,NA,12880,37,67,43293,1000
1499,"1993-11-28","monthly","Pardubice",1,0,FALSE,NA,NA,NA,NA,NA,13300,10,99,73332,1000
1500,"1996-10-01","monthly","Hradec Kralove",1,1,FALSE,NA,NA,NA,NA,NA,33081,84,114,92593,1000
1501,"1996-08-11","monthly","Svitavy",1,0,FALSE,NA,NA,NA,NA,NA,5813,46,85,34677,500
1502,"1996-10-02","monthly","Hl.m. Praha",2,0,FALSE,NA,NA,NA,NA,NA,49737,82,102,116552,200
1503,"1996-04-10","monthly","Novy Jicin",1,0,FALSE,NA,NA,NA,NA,NA,4757,57,65,27526,300
1504,"1996-08-26","monthly","Hl.m. Praha",1,0,FALSE,NA,NA,NA,NA,NA,36208,19,141,74093,300
1505,"1993-04-23","monthly","Jesenik",1,0,FALSE,NA,NA,NA,NA,NA,13833,0,131,44075,-14146
1506,"1997-10-13","monthly","Trutnov",1,0,FALSE,NA,NA,NA,NA,NA,11900,15,44,28502,500
1507,"1993-08-03","monthly","Jablonec n. Nisou",2,1,FALSE,NA,NA,NA,NA,NA,31910,77,58,99631,800
1508,"1996-01-22","monthly","Jesenik",1,0,FALSE,NA,NA,NA,NA,NA,49784,22,53,116544,500
1509,"1994-05-19","monthly","Trutnov",1,0,FALSE,NA,NA,NA,NA,NA,21282,46,146,49251,600
1510,"1996-03-11","monthly","Decin",2,0,FALSE,NA,NA,NA,NA,NA,31058,52,67,70943,700
1512,"1994-01-08","monthly","Hl.m. Praha",1,0,FALSE,NA,NA,NA,NA,NA,21237,61,73,68866,900
1513,"1993-08-23","monthly","Sokolov",1,1,FALSE,NA,NA,NA,NA,NA,22836,25,101,86165,500
1514,"1997-07-01","monthly","Melnik",1,0,FALSE,NA,NA,NA,NA,NA,5930,22,53,30657,900
1515,"1993-06-11","monthly","Praha - zapad",1,1,FALSE,NA,NA,NA,NA,NA,41014,70,44,92576,400
1516,"1993-10-08","monthly","Bruntal",1,0,FALSE,NA,NA,NA,NA,NA,3416,45,31,40723,500
1517,"1996-08-24","monthly","Kolin",1,0,FALSE,NA,NA,NA,NA,NA,4569,54,85,27014,700
1518,"1993-04-21","monthly","Bruntal",2,0,FALSE,NA,NA,NA,NA,NA,25932,30,56,116699,200
1519,"1995-06-14","monthly","Nymburk",1,1,FALSE,NA,NA,NA,NA,NA,31335,61,75,106093,700
1520,"1995-08-08","monthly","Rychnov nad Kneznou",2,0,FALSE,NA,NA,NA,NA,NA,6005,83,52,44901,300
1521,"1996-04-04","monthly","Ostrava - mesto",2,0,FALSE,NA,NA,NA,NA,NA,4537,20,137,26462,900
1522,"1997-08-02","monthly","Rychnov nad Kneznou",1,0,FALSE,NA,NA,NA,NA,NA,32577,4,123,88312,800
1524,"1997-02-20","monthly","Kutna Hora",1,0,FALSE,NA,NA,NA,NA,NA,4222,21,122,21764,1100
1525,"1996-09-05","monthly","Hodonin",1,0,FALSE,NA,NA,NA,NA,NA,4641,15,173,26268,300
1526,"1995-01-22","monthly","Usti nad Orlici",1,1,FALSE,NA,NA,NA,NA,NA,9975,19,98,83109,200
1528,"1996-06-08","monthly","Svitavy",1,0,TRUE,191088,3981,48,"C",FALSE,27111,65,31,70986,500
1529,"1996-04-28","monthly","Hl.m. Praha",1,0,FALSE,NA,NA,NA,NA,NA,8200,7,61,30788,600
1530,"1995-05-27","monthly","Karvina",2,0,FALSE,NA,NA,NA,NA,NA,5550,39,151,32114,900
1532,"1996-09-19","monthly","Brno - mesto",1,0,FALSE,NA,NA,NA,NA,NA,18900,33,70,97381,700
1534,"1993-05-24","monthly","Hl.m. Praha",2,0,FALSE,NA,NA,NA,NA,NA,22415,27,71,61057,900
